review_id,verified_purchase,full_text,rating
R1034,False,Great deal. Bought as a gift.,4.0
R1035,True,Four Stars. Makes a great gift kit!,4.0
R1036,True,"Product was for a gift for someone. Not only .... Product was for a gift for someone. Not only did it arrive a day late, it was also damaged.",3.0
R1037,True,"Lips are great, tips better at night. It didn't soak in very quickly. Would be great before bed with mittens. Maybe consider selling with socks and mittens for an overnight moisture kit. Love the lips.",3.0
R1038,True,Five Stars. gift,5.0
R1039,True,Five Stars. Great stuff,5.0
R1040,True,Five Stars. gift,5.0
R1041,True,Highly recommend. Amazing product. I am ordering more of this kit. It’s something good to keep in the book bag or purse.,5.0
R1042,False,Good but note it is TRAVEL sized. Good but it's way to small doesn't last but a few times,3.0
R1043,True,Five Stars. Lovely gift,5.0
R1044,True,Cute little gift set. A great bunch of products in this little package.,5.0
R1045,False,"Secret sister gift. Great set for a gift! Gifted this to a ""secret sister"" to lift some spirits during these rough times. She loved it!",4.0
R1046,False,"This is a great gift set. This is a great gift set. There is a good variety of items and the price is very fair for what you get. I haven't used the items themselves as they are gifts, but the recipients of the gifts have been very pleased. Recommended.",4.0
R1047,True,Great gift. Great little gift for the holidays,5.0
R1048,True,Great for winter time!. Right now it is winter time here where I am and my hands are extremely dry and lotion is not working for me but the Burt’s bees hand salve and the moisturizer helped my dry skin tremendously and made my skin transform from dry and cracked to smooth and soft I really like the chapstick included in this set it has a little tint to it which I enjoyed the lemon cuticle butter helped my cuticles and my nails have been growing longer. The almond hand cream is a rich buttery moisturizer which is perfect for dry skin I have yet to dry to coconut foot cream but have high hopes regarding the positive results from the previous products in the set I think this would also be suitable for sensitive skin. Overall I really recommend this set!,5.0
R1049,True,"Enamaorada de estas cremas. Ame cada crema de este paquete. Super hidratantes, losbomores magnificos, me enamore de la crema para las cuticulas es una fantasia, llevan tu cuticlas de creticas a hermosas con un solo masaje y una sola postura.",5.0
R1050,True,Great variety!. Perfect gift for a co-worker.,5.0
R1051,True,Loved it. Good price for what you get. Small portions but great for purses,5.0
R1052,False,"Great products, small amounts. The packaging makes it look like you're getting more than your really do but all the products are great.",4.0
R1053,True,Perfect.. Huge fan of this brand. All i need is in one package. Perfect.,5.0
R1054,True,"Five Stars. got me laid, and a foot rub :)",5.0
R1055,True,Great. Great gift for mom!,5.0
R1056,True,"Great and makes your hands feel so soft!. Great. It was ever so slightly smaller than I imagined it would but other than that, it's great and everything smells amazing. Totally worth it.",5.0
R1057,False,Love Burt's Bees. Got this starter kit as a gift and I started loving Burt's Bees Brand! All their products are just sooo good!,5.0
R1058,True,good stuff. Good stuff,5.0
R1059,True,Over all great product. Everything does what it's supposed to.,5.0
R1060,False,Cute. Good way to try different products,5.0
R1061,True,Don’t buy. Didn’t care for the performance or smell. It smelled old.,1.0
R1062,True,Perfect. Great gift idea,5.0
R1063,True,Burts. College student traveling a lot got this for Christmas and she loved it.,5.0
R1064,False,Awesome product. Very nice creams. Will re buy.,5.0
R1065,True,Perfect Covid Remedy. Perfect for a gift. Looks like it cost more than you spent. Between mask wearing (causing dry lips) and hand sanitizers (causing cracked dry hands) this kit is ideal for winter. I want one myself!,5.0
R1066,True,"Awesome!. Also a mothers day gift, she recently has a thing with her hands so this is awesome! Thanks",5.0
R1067,True,Mum loves it!. Got this for my mum for Mother’s Day and she likes it. Especially the foot cream. But don’t we all?,5.0
R1068,True,This works wonders. I bought this before I was told that I had eczema and it honestly helped in managing my dry and flakey skin.,5.0
R1069,True,Incredibly moisturing ESPECIALLY for cracked dry feet!. Loved this product line. Very moisturizing for hands and feet during the winter months.,5.0
R1070,True,Five Stars. Great value,5.0
R1071,True,Perfect Gift. Gifted these sets to family and friends last Christmas. Recipients loved them.,5.0
R1072,False,Bummer. Purchased this as a Christmas gift for a friend that lives Burt’s bees and it came with only 4 of the products inside.,1.0
R1073,True,"Good product, great price!. I bought this as a Christmas gift for my mom and she loved it !!! Great price for the amount of products you get. They come in sample sizes so if you’re just looking to try out the product before buying it, this is perfect.",4.0
R1074,True,Pay attention to detail. Make sure to note how small it is,4.0
R1075,True,Perfect. Perfect. Works well quick shipping and smells great,5.0
R1076,True,Looove it. Everything it said it was 😍🤩,5.0
R1077,True,Perfect gift set. This little pack gives you travel size moisturizers and lip balms. Perfect for my daughter-in-law with sensitive skin. I don’t have sensitive skin and I love it.,5.0
R1078,True,"Five Stars. It's burt's bees, what more has to be said?",5.0
R1079,True,Great gift item. Item came in just as we expected!,5.0
R1080,True,I love burts bees. I have sensitive skin and am sensitive to a lot of fragrances but have yet to have a problem with any of the Burt's Bees products I've used so far,5.0
R1081,True,Missing product. Super bummed. Received these today and one box is missing a product (top box). Now I have to exchange it. Not a hassle I was looking forward to.,1.0
R1082,True,Great gift idea!. Bought as a gift for my daughter and she loved it!,5.0
R1083,True,Lovely!. I love burts bees. This is a cute set for a gift and the products are great. It was a reasonable price for what you get and it's has a good product range of things you or someone will actually use. It's nice for purse sized products as well!,5.0
R1084,True,"Works so wonderful and great price!!. Loved this! Great price! They all work great for my very dry skin and lips!! I’m a nurse and I wash my hands more times than I can count, also my lips get so dry with having to wear masks all day. My hands are soft and lips not cracked like they were before!!!",5.0
R1085,True,Five Stars. Nice stocking stuffer. Found it cheaper here than on Burt's Bees website.,5.0
R1086,True,Great Gift. Gave this as a gift. Recipient was thrilled! She had no adverse reactions to any of the products (cardiac patient with sensitive skin).,5.0
R1087,True,Five Stars. Lovely gift!,5.0
R1088,True,Five Stars. Great!,5.0
R1089,True,Okay. Okay,2.0
R1090,False,Five Stars. This is such a great gift set!,5.0
R1091,True,Will buy again!. Products are of good quality!,5.0
R1092,True,"Includes all the favorites. Bought as a gift, they loved it.",4.0
R1093,True,"Good price. This is a good price and product, especially if you can get a sale price.",5.0
R1094,True,I didn't like the way it felt. the foot cream felt slimy on my feet,4.0
R1095,True,Perfect for every purse. I love these! Perfect to keep in your purses.,5.0
R1096,True,The best of the best. I gave this to my adult daughter for Christmas and she said it was wonderful.,5.0
R1097,True,Exceeds expectations. It is everything I wanted and more.,5.0
R1098,True,Greasy Products. These are super greasy and do not moisturize. Threw away after several attempts to use and not waste.,1.0
R1099,True,"Love Burt's Bees. I've used Burt's Bees products for years. Love them all, the scents, moisturizing qualities, and the fact that they are all made in the US. Bought several of these kits as gifts, super price and my friends loved them!",5.0
R1100,True,Perfect for travel. I buy these quite often. They are the perfect travel and purse size or great if you haven't tried burts bees and want to try these products without purchasing them individually.,5.0
R1101,True,Great gift idea for young girls. Wonderful gift,4.0
R1102,True,God quality... does the job.. God quality ... does the job.,5.0
R1103,True,Burts Bees FTW. I love Burts Bees products and the gift box featured here was a prefect add on for a Christmas gift. It included some of their best products and at a better price than my local store.,5.0
R1104,True,"Can't beat Burt's Bees. I have used this product for a long time and highly recommend. I bought these little samplers to put a personal touch to gift certificates. Everyone to whom I gave them, if not already familiar with Burt's Bees, has become a fan. Also, price and delivery were excellent.",5.0
R1105,True,"This is a lot smaller than I thought. This .... This is a lot smaller than I thought. This package is 5 1/2 x 6 1/2 inches so there is not much product in it. The picture is deceiving. As far as the product itself, I don't know it's a gift.",3.0
R1106,True,"wonderful product. excellent product, had cream really soften rough hands, would recommend to anyone bought as a gift for daughter who loves Bees products",5.0
R1107,True,... as a Christmas gift and I believe she really liked. I gave this as a Christmas gift and I believe she really liked it,4.0
R1108,True,"Great gift!. This was purchased as a gift, but it was a great price on those products.",5.0
R1109,True,Five Stars. Great small gift to add to our day care provider's Christmas gift.,5.0
R1110,True,Five Stars. gift,5.0
R1111,True,"Burt's Bees are the ""Bees Knees"".. Such a nice feel and smell for toes and tips.",5.0
R1112,True,"Perfect for a gift exchange.. I purchased this as a gift for a gift exchange. It was a big hit -- everyone seems to love Burt's Bees! Their lotions are great. I like how effective they are at moisturizing during cold winter months, and the peppermint scent is fantastic.",5.0
R1113,True,Great!. Made a great gift for a secret santa exchange!,5.0
R1114,True,"Would make a nice token gift. Would make a nice token gift, but the portions are too small to be of much use if you use these type products every day.",3.0
R1115,False,"Clorox, no thanks!. How disappointing that Burt's Bees sold out for money and are now owned by Clorox. Do those executives really think we're that stupid? I personally don'y buy from them for several good reasons, so why do they think I'll suddenly buy from them if they own another company? Maybe the parent company ought to stop its irresponsible use of chemicals and animal testing. If they greenwash us with their &#34;Greenworks&#34; why would we trust them with Burt's Bees? Another good company lost to the thieves and villains.",1.0
R1116,True,"Bees. I only used the cuticle cream and the foot lotion in the case. The cuticle cream is amazing, I wash my hands constantly so this really helps put the moisture back in my fingers,and I haven't had the nasty looking dried out nails since I started using it.",3.0
R1117,True,Good price. Was a gift for my adult daughter and she loved it. She has been wanting to try their products.,5.0
R1118,True,Five Stars. This is the bees knees.,5.0
R1119,True,Five Stars. Amazing!!,5.0
R1120,True,Really good stuff.. I have been using their honey lip balm for many years and I love it. So far I have used the foot cream and it is great.,5.0
R1121,True,excellent. better than expected. so good and fantastic item. you can not have anything better. I would like to buy one more for my friend,5.0
R1122,True,Five Stars. Was as I had hoped.,5.0
R1123,True,great gift!!!. love the package and the variety of products you get in this one little gift set. this is gonna be a great xmas gift and if you know about burts bee's products you know your getting quality!!! glad i bought this!!!,4.0
R1124,True,"Love everything in the kit.. I actually found this at Walgreens for the same price, but I am happy with the kit. The almond face cream is exquisite and I want to buy a big jar now.",5.0
R1125,True,"Nice starter kit, super small, & missing a piece. How does a box that wasn't opened miss a component? The Lemon Butter Cuticle Cream was gone - I could see through the window before I opened it, and I was sorta hoping to try that! I thought maybe the product had shifted in transit so I opened it and looked all around it wasn't there. It's not worth sending back, the hassle factor for something under $13 - but I would go for full size pieces. But I LOVE LOVE LOVE the Intense Hydration Night Cream, 1.8 oz. !! It's a must try & a bargain!",3.0
R1126,True,"Great little kit.. I broke open the box and put all of the pieces in my wife's stocking for christmas, she was quite pleased. BB makes good stuff.",5.0
R1127,False,Great little gift.... Great little gift for stocking stuffers or a little Thank-You....,5.0
R1128,True,Receiver said it arrived in perfect condition! Love Burt's Bees. This was purchased as a gift. Receiver said it arrived in perfect condition! Love Burt's Bees!,4.0
R1129,True,"Bought as a Boss' Day present. My boss loved her boss' day present. I never saw it, but as long as she's happy so am I. . .",5.0
R1130,False,body care kit. actually i havent used this as of yet but its all ready to use-i love burts bees-use the lip glosses all time,5.0
R1131,True,Tips and Toes.. Love all the Burt's Bees products. This is going to be a gift for a loved one. I won a gift set awhile back and liked the chance to try some different products.,5.0
R1132,True,Five Stars. Noce,5.0
R1133,True,l love the almond creme and the almond cuticle creme. l love the almond creme and the almond cuticle creme. love it!,5.0
R1134,True,"Good Gift. I purchased this as part of a Christmas gift. It was exacty as stated, and my sister was happy, as she has not yet used these products before. It was shipped well, although it arrived with the box a bit dented. Overall, I was still happy and so was my sister.",4.0
R1135,True,"This should be called Burt's Bees Tips and Toes TRAVEL SIZE. The picture really doesn't give you an idea of what this would be like, I guess I should have checked dimensions on the product but I had bought this as a gift for a small family I know thinking there was something for everyone in it. When I got it I was like, sheesh this isn't even enough for one adult!",2.0
R1136,False,"Sticky, sticky, sticky. I was excited to receive this as a gift because I wanted to try the products. Context: I'm dark skinned, I like the outdoors, and I cook. Almond Milk Beeswax Hand Cream: I washed my hands after lunch, then tried this. Beeswax is right - very waxy and gluey, and took forever to absorb. Smells like almond paste. I would NOT keep this in my desk at work. Pomegranate Lip Balm: The hint of color is invisible on my lips. No SPF, so not suitable for daytime wear for me. Honey-Grapeseed Hand Cream: Sticky. Takes forever to absorb. It's honey, I get it, but I need to be able to moisturize my hands and move on without the things I touch getting sticky. Would definitely not keep at work or in the car. Coconut Foot Cream: Super goopy and sticky. I put it on my feet one morning (and had to wait forever for it to absorb into my hands even after I washed my hands), then put on wool socks and boots and went about my day. When I showered at night, the tub floor became VERY slippery. Lemon Butter Cuticle Cream: I like the smell of lemon sugar and this was the only part of the gift set I genuinely liked and would use, so I searched Target for the cuticle cream by itself. I thought I'd use it as a hand lotion before bed. Turns out it's about ten dollars. Ehh... I'll stick to my $6 unscented body lotion and $2 cocoa butter lip balm with SPF.",2.0
R1137,True,Five Stars. Gave as a gift. Everyone loves Burt's Bees!,5.0
R1138,True,Very nice. I always love Burt's Bees and this made a nice little gift.,5.0
R1139,False,not so hot... Smaller than expected.. Kinda cheaply packaged.,3.0
R1140,True,I love it. You get so much value out of them.It makes the hand more moisture.I use it every day.It also makes people feel very comfortable.,5.0
R1141,True,Five Stars. GREAT stocking stuffer.,5.0
R1142,True,Five Stars. great,5.0
R1143,True,great value from what I have. giving a christmas gift. great value from what I have seen,5.0
R1144,True,"Good product, small amounts. Wonderful sampler of product. Small packages are great for traveling. I wo0uld buy it again for a gift, but larger bottles or tubes woul be more economical.",4.0
R1145,True,Five Stars. As expected,5.0
R1146,False,Four Stars. A little smaller than I thought but great present.,4.0
R1147,False,"Perfect with fast delivery!. It came faster than expected and my friend, for whom it was gift, was SO excited. She loved it!",5.0
R1148,True,"i just love burts. I got this for my cousin as an x-mas present but I did so because I loved the one I bought for myself so much I knew she would love it! Yes, the sample sizes are small, but you really do not need to use a lot, a little goes a long way with these products. I am in love with all of their lip balms, and the hand cream is fantastic. I work for a locksmith, so my hands get pretty dry and calloused from all the metals and solvents and dust, but the hand cream fixes all that! I love the smells and everything.",5.0
R1149,True,Five Stars. My wife loved it.,5.0
R1150,True,was a gift. This was purchased as a office party gift.,5.0
R1151,True,"Nice little sampler pack. This is a nice sampler pack from Burt's Bees. You get what you expect. If you're familiar with Burt's products, then you know these lotions and balms are nice. I particularly got this pack as a gift for a friend who constantly needs lotion or lip balm. These will be small enough to tuck in her car or her pocket.",4.0
R1152,True,good stuff. love burts quality. love burts bees always and was happy with the price on this for giving as a gift,5.0
R1153,True,Two Stars. Picture is very misleading. Items are tiny - not worth the price.,2.0
R1154,True,"Decent item, not happy with price. So I purchased this a gift for my step-sister. We all have the relative that we absolutely cant stand but want to be the bigger person when it comes to gift giving. I wanted something cheap that would still be used regularly and wouldnt wind up in a closet or draw. This kit is packed nice and seams to have a lot of usefull things. However i was very upset to find it at a local grocer for 5 dollars cheaper. I have amazon prime and have been trying to purchase more daily options (like deodorant and other items) online instead of having to deal with the crowds in stores.",3.0
R1155,True,"Gift for girlfriend. Im sure she will love it. Shipped fast, Price was good compared to buying each item outright. Thanks so much!",5.0
R1156,True,great gift. I gave this as a &#34;winter survival kit&#34;. The person that received the gift was very happy with it and the selection of products it contained.,4.0
R1157,True,good. ok,5.0
R1158,True,The only product I don't like is the foot cream-- doesn't do anything at all. The size is really small! The only product I don't like is the foot cream-- doesn't do anything at all.,3.0
R1159,True,"Great Kit, Lot of Product for what you pay. Great kit and you get a lot of product for what you pay for! I have sensitive skin and I haven't had any problems with any of the lotions or creams. The only complaint I have is that they don't smell very good. Based on the brand and the scents of the products I guess I was expecting a bit of a stronger fragrance and less of the medicinal scent, but since the kit is more to repair than to maintain I guess it makes sense that they smell more medicinal. I will definitely purchase this again - it's a great grab gift during the holidays, and one that I would not mind taking back during a swap game!",5.0
R1160,True,Five Stars. Great product,5.0
R1161,True,"Smells delicious!. This is one of the my best purchases on Amazon (which is mostly like a lottery). I love the smell of all the products included, and the size is just enough to test but not too big to get tired of it. The only confusing thing was a foot cream which turned on to be exactly like honey by both texture and stickness.",5.0
R1162,True,Nice Product. Love this product. Shipping was so fast! This was a great deal for the nice creams and lotions that come in this package. I gave it as a gift and she loved it as much as me!,5.0
R1163,True,Two Stars. Very small products almost like samples.,2.0
R1164,False,WTF..... read carefully before purchasing....this is for little girls who hands are tiny...lol....I got caught buying without reading...these things are so tiny...its like a sampler set...some of these reviews have to be fake...just sayin,1.0
R1165,True,Three Stars. Smaller than expected,3.0
R1166,True,"Great products, didn't know travel sizes. Heard good things about Burt's Bees products, so when came across hands and feet kit thought I'd give them a try. Foot creme works very well, especially on rough winter heels... applied lotion and covered with socks overnight. Imagine consistent use will keep feet in good condition long term. Love the lime cuticle salve, great smell. Hand creme and hand salve are OK, not fond of smell. Kit was offered at a great price, disappointed that 2 main products (in tubes) were travel size... thus my 4 rating. Have since purchased a regular size foot creme.",4.0
R1167,True,Five Stars. Perfect,5.0
R1168,True,Recipient loved it.. Was a Christmas gift. Recipient loved it.,5.0
R1169,True,Burt bees. Works great,5.0
R1170,True,"Perfect as gifts. I’ve always liked Burts Bees products, even as a teenager. Their giftable sets are perfect when you aren’t sure what to get someone, because Burts Bees products are always appreciated by all. I bought two of these as Christmas gifts and they were loved by both!",4.0
R1171,True,Five Stars. good,5.0
R1172,True,When it comes to naturally healing...it's the bees knees!. Natural healing from callus split hands & feet and chapped lips during the cold winter's onslaught.,5.0
R1173,True,"Don't waste your money. Please don't waste your time on this it isn't a good deal and the items smell awful, unless you are a hardcore Burts Bees user it seriously isn't that great, the only thing I found good was the lip balm everything else got thrown away. The lotion smells horrible and makes your hands feel oily The foot cream is so thick and goopy it does nothing for your feet the cuticle cream I didn't even try because it stinks I enjoy Burts Bees products but not this set",1.0
R1174,True,"Perfect Gift for a Burt's Fan. My mom specifically requested two of the items in this pack and I knew she needed to try the Lemon Cuticle Balm, because it's amazing, so this gift set was a perfect match!",5.0
R1175,True,Great holiday gift. Great holiday gift! Bought for a co-worker and she loved it!!!,5.0
R1176,True,Five Stars. Nice！,5.0
R1177,True,Love Burt's bees.. Burt's Bees offers natural products and this particular kit featured items for the hands and feet. It was a bit cheaper to buy online versus some big box stores.,5.0
R1178,True,perfect. I got this for my wife as a gift. She loves it and is constantly recommending it to other people. I figured that means it's worthy of a 5 star review.,5.0
R1179,True,Great gift idea.. I bought a couple of these for Christmas presents and everyone loved them. I have always loved the quality of Burt's Bees products. This gift set is nice because you can try a variety of products without having to spend too much money.,5.0
R1180,True,Five Stars. Love this kit!,5.0
R1181,True,"very good purchase. the best combination of burt bees products, all of them work really good, i definitely will buy more of this to give to my friends",5.0
R1182,True,Four Stars. Great gift package to give out to friends as a gift or a traveling kit to pamper yourself.,4.0
R1183,True,Very good natural products. Very good natural products! my girlfriend also like it with me :) It's very Appreciated when company makes 100% natural ingredients production.,5.0
R1184,True,Another winner!. My daughter loved it!,5.0
R1185,True,Great gift!!. Bought this as a gift. It has all the basic products you need to get started. It is also an excellent starter kit.,5.0
R1186,False,Three Stars. Little smaller than I thought. And I can buy the same thing at Walmart for cheaper.,3.0
R1187,True,Five Stars. Perfect gift size.,5.0
R1188,True,What a disappointment!. Burt's Bees certainly has a good following and reputation BUT to see this kit at Sears for $6.50 was a shocker to me. The package looks like it contains an assortment of salesman's samples that they would give away. 2 tubes containing only 0.75 of an ounce. One at 4.25 grams and 3 tins of salve weighing only 8.5 grams. The only thing smaller is the text you're supposed to read. They should have the courtesy to include a magnifying glass in order to read it. I'll not buy this kit again.,3.0
R1189,True,"Perfect!!. I love everything by Burt's Bees and this is the perfect combination of travel-sized, purse-friendly products!",5.0
R1190,True,Get a ton for cheap. Sizes are all trials. I would think package with daily use would last one to two months. With the variety and price I think you could pay 12$ a month and use this indefinitely.,5.0
R1191,False,More trial/travel size but the products are all great.. Kind of smaller than I expected. More trial/travel size but the products are all great.,4.0
R1192,True,Five Stars. wonderful products,5.0
R1193,True,Five Stars. love it but I love Burt's Bees,5.0
R1194,True,"WILL BUY BURTS AGAIN, NO OFFENSIVE SMELL, MILD .... WILL BUY BURTS AGAIN, NO OFFENSIVE SMELL, MILD ON MY NURSES CRACKED FEET AND CUTICLES. MAJOR IMPROVEMENT SEEN IN CUTICLES AFTER JUST A WEEK",5.0
R1195,True,Perfect. We love this little kit full of all of the essentials,5.0
R1196,True,Five Stars. I love this brand so muchh,5.0
R1197,True,Four Stars. Great product.,4.0
R1198,True,Five Stars. Great gift and great deal.,5.0
R1199,True,A gift for all ages!. Every year at Mothers Day I give this to all the moms in the family.. They look forward to receiving it. Also if I invite a few friends to a luncheon I give these and always get ooh and ahhs and big thank you's!,5.0
R1200,True,increibes muestras de sus cremas. se nota lo natural de los elementos y la fragancia es la mejor que he olido de una crema de manos,5.0
R1201,False,"Don't question yourself, Yes you should buy. Items are great sizes, fits very nicely in my purse, smells great, you can't go wrong with this.",5.0
R1202,True,Burts Bees. Nice set! Great quality.,5.0
R1203,True,Lovely!. Great gift assortment. A bargain.,5.0
R1204,True,Three Stars. wife liked some of it?,3.0
R1205,True,Perfectly Packaged. This is perfectly packaged and makes a great gift!,5.0
R1206,True,Missing product. My package came and it is missing one of the pieces from the set... this was supposed to be a Christmas gift.,1.0
R1207,True,"Read size descriptions. I was expecting something the size of a marble notebook, but got something the size of a stenographer’s note pad.",4.0
R1208,True,Five Stars. natrual is good,5.0
R1209,True,"My mom has scaly feet like the skin of a lizard and she wanted something .... Bought as a gift. My mom has scaly feet like the skin of a lizard and she wanted something like this for Christmas. I'm pretty sure she used it all up within a week, so if she's happy, I'm happy.",5.0
R1210,True,My nails are also growing out much faster and thicker so its not as easy for me to bite on and chip off. Ive been habitual nail biter and cuticle picker. The cuticle cream on this keeps my cuticles from drying out and the urge to pick at them. My nails are also growing out much faster and thicker so its not as easy for me to bite on and chip off. The hand cream is amazing. None of that leftover greasy feeling.,5.0
R1211,True,Five Stars. Got for my mom it has everything she can use on the go,5.0
R1212,True,Five Stars. Great kit for the price! The products all smell wonderful!,5.0
R1213,True,Five Stars. awesome little gift set,5.0
R1214,True,Five Stars. ReaLLY GREAT BUY!,5.0
R1215,True,Burts bees. Good quality product!,5.0
R1216,False,"amazing! Unfortunately. Honestly when I first saw this product on sale, I thought it was a steal. Six Burt's Bees items for seven dollars, amazing! Unfortunately, I was deeply disappointed with the size of the samples, hence the 4 stars. It's all so small! They weren't kidding when they said sample size. There's enough product in here to maybe service one hand, one foot, and maybe both lips if you conserve wisely. I'm exaggerating a bit here but not by much. Though I disagree with the sizes, my one hand, one foot, and bottom lip are very rejuvenated.",4.0
R1217,True,"Great little set!. Omg, i love this set! These are great quality products & was a steal, so i got one for my mother & sister. The lemon cuticle butter is the star, for me. It has truly made a difference. The lip balm is very moisturizing & replenishing. I haven't used the foot cream yet, but the other hand lotions are pretty good. The honey & grape seed smells amazing, as well as the milk & almond. The moisture doesn't last long though. Overall, great set, but i'll just be getting the cuticle butter next time. Glad i tried these though!",5.0
R1218,True,Four Stars. for a gift thanks,4.0
R1219,True,Hand lotion. I think they're really small sizes. I like everything ok except the hand cream... It stains all my things? thanks,3.0
R1220,False,My humble opinion. Kinda small. Box contains sample sizes only! Package was smaller than a small tablet or mini iPad. I guess I thought I was getting a nice gift set. Ended up having to by something eLse to go with it so that I didn't look cheap. Doesn't Burt's make regular size products?,2.0
R1221,True,gift. I bought as part of gift basket wonderful she loved it and is a quality product . I will purchase again,5.0
R1222,True,"super. I purchased this as an option for a hostess gift. It's simple and tasteful, and easily seperated. We doesn't want Burt's Bees!?",5.0
R1223,True,"Great deal. This product makes for a great present. You can't go wrong with Burt's Bees, especially at a reasonable price. Awesome",5.0
R1224,True,"Five Stars. Love it, and it's very Cost-effective.",5.0
R1225,True,It smell great. My wife likes all of the stuffs. It smell great. My wife likes all of the stuffs.,5.0
R1226,True,"Fun gift for wife. Was a small add-on gift to a larger present for my Wife and I anniversary. She loves it, and therefore it gets 5 stars. Great price, neat items inside.",5.0
R1227,True,Your hands and feet will thank you. All these products are natural and easy to use. No long lasting stickiness. This would be a good gift.,5.0
R1228,True,Five Stars. it's very good!,5.0
R1229,True,Five Stars. it's great,5.0
R1230,True,Five Stars. VERY GOOD,5.0
R1231,False,"I'd like to review the products. VERY SMALL products in this kit. Sized more for a child. The picture is deceiving, should be titled as a sampler. I'd like to review the products, if there was enough actual product to use more than once.",2.0
R1232,True,Tips and Toes!. I bought this for my mom for mother's day. I really enjoyed seeing her face when she opened it!! Of course she loved it... Her hands are always dry and the loation did just the trick!!,5.0
R1233,True,Wife says: that's not funny. Great surprise for the wife. In the middle of an argument? bring this out from behind you and now you too can play video games instead of the laundry.,5.0
R1234,True,good.. Very Good. I like the products of Burt's Bee. And I can try different items from Burt's Bee by using this kit.,5.0
R1235,True,A Christmas Gift ...... The young woman I bought this gift for told me she loved it! So who am I to question my choice of gifts??,4.0
R1236,True,great gift idea. Great to carry in your purse or bag,5.0
R1237,True,Burt's Bees Tips and Toes Kit. I love giving these kits as gifts. It gives people a chance to try it out. Good marketing. I don't have experience with this particular kit but I have tried other Burt's Bees and loved them.,4.0
R1238,True,"Nice Versatile Set. This is a cute little set, perfect for trying new products or as a gift. I ordered a number as baby shower favors and liked the way they turned out. If you like one or two Burt's Bees Products and want to try a few new ones, this would be the way to go. It has all my favorites.",4.0
R1239,True,Very nce gift. Burts Bees Easter basket stuffers made a very nice birthday gift,5.0
R1240,True,Moisturizing is most important.. I have enjoyed the products.,5.0
R1241,True,Five Stars. love love love,5.0
R1242,False,Loved it. I used it as a raffle prize for a baby shower. People loved it.,5.0
R1243,True,I stinks (literally). STINKS ARGHHHHH Cuticle one is all right but the rest is just unbearable.,3.0
R1244,True,Five Stars. Great stocking stuffer,5.0
R1245,True,Five Stars. very good,5.0
R1246,True,Five Stars. Excellent for the whole body,5.0
R1247,True,Fantastic!. Excellent selection of various products. Small sampling sizes that go a long way. Live it all. Would recommend for yourself or a gift.,5.0
R1248,True,"... your hands after putting it on your feet (feels fine on the feet though). The foot cream is a little sticky if you don't wash it off your hands after putting it on your feet (feels fine on the feet though). The almond hand cream smells WONDERFUL, as does the lemon butter cream. This is a good way to try several different products to what which things you like enough to want in full-size.",4.0
R1249,True,"good. If there are included for mosquito that paragraph .... The product is compact, for family use, good. If there are included for mosquito that paragraph suit is good, here hand with a little more.产品小巧精致，送给家人用，不错。如果有包含治疗蚊虫那款的套装就好了，这里手上用的有点多了",5.0
R1250,True,"Small but nice. The listing clearly lists the sizes but it's hard to know exactly how much that is. I knew it was small based on what I've seen in the stores. Honestly I probably could have scoured the stores and found this same thing, and possibly for a couple bucks cheaper. But this is a nice set for a decent/average price and will make a good gift.",5.0
R1251,True,"A good trial package. I bought it for xmas gift and one for myself to try. Good deal and I got five different products to try out, good natural ingredient and it claims it's close to 99% natural, no harm; have to get used to the smell!",4.0
R1252,True,Five Stars. my wife like it,5.0
R1253,False,"Bueno. Buenos productos, pequeños pero así lo esperaba. Sería bueno que su precio fuera menor",4.0
R1254,True,Wonderful set!. This is a great set! I love every piece of it! It all smells good and is natural. What more could I ask for?,5.0
R1255,True,"not good, a little disappointed.. don't like the smell. but the lip product is good. I don't recommend this.the hand cream is quite dry and feel not good.",2.0
R1256,True,One Star. Way to small for price. Have to look for something last minute for my Aunt for Christmas now.,1.0
R1257,True,Five Stars. nice,5.0
R1258,True,Great Mother's Day Gift!!!. I bought it for my mom on Mother's Day. She loved all the products in the gift set. The smell is especially good! :),5.0
R1259,True,Works well. A nice variety of sample size products.,5.0
R1260,True,Burt Bees Product.. Nice variety for testing the products.,4.0
R1261,True,Five Stars. Love any Burt's Bees products. Always superior quality.,5.0
R1262,True,"Burt's Bees turn out consistently good products, and this kit has some of our .... Burt's Bees turn out consistently good products, and this kit has some of our favorites bundled up in handy travel sizes.",5.0
R1263,True,Five Stars. very good~,5.0
R1264,True,"No Bees? Proposterous. My sister enjoyed the gift immensely, but I must admit surprise. There was not one bee in the kit! Nor any bee's wax! What kind of America is it that bee related items are not accompanied by actual bees. Somehow this is the fault of [insert politician or political group name here]!",4.0
R1265,True,"Great deal!. In case many of you that have written negative reviews don't know, Burt's Bees doesn't typically sell economy size products. At 11ish bucks, It makes a great add-on gift or stocking stuffer. It came as pictured and I am highly satisfied, thank you!",5.0
